WTRSHD_FID,MINES,RDS_DEN_km_km2,FORDST_PCT,WATER_LIC,STRMXDEN,WWD_count,LCA,RIPDSTPCT,IMPERVPCT,MPB_pct,LINEAR_DEV,ECAPCT,Region,WSDArea_KM2,ForestRoadsDEN_km_km2,NonForestRoadsDEN_km_km2,AgriculturePCT,UrbanPCT,Linear_Dev_noRoads
252,0,1.419386564,16.88267178,0,0,0,17.55181213,7.360101146,2.216792388,12.14498792,1.419386564,15.82591216,Central Coast,20.69460066,0.274903465,1.144483099,0,0,0
253,0,1.138001282,7.780300579,0,0.376650438,0,8.947216637,10.188462,1.822270039,30.70180905,1.138001282,8.363467034,Central Coast,49.10427162,0.03285904,1.105142242,0,0,0
254,0,0.556762711,9.514609661,0,0.120276185,0,9.820279167,6.510893378,1.008464007,18.76921316,0.556762711,6.482884235,Central Coast,69.63747183,0,0.556762711,0,0,0
255,0,1.171317967,12.04832382,0,0,0,13.18108196,6.376220764,2.233297362,47.04387742,1.293510937,13.15365568,Central Coast,28.92026494,0.039918993,1.131398974,0,0,0.12219297
256,0,1.596983954,12.01607012,6,0.825288967,0,15.63057443,6.173372711,2.608135448,24.80022098,1.842006695,12.80564779,Central Coast,38.92907105,0.055251297,1.541732657,0.505802551,0,0.245022742
257,0,0.429854447,4.837471737,0,0.260222821,0,5.173425844,2.145225403,0.680223151,41.67900693,0.499713953,5.09570599,Central Coast,57.10919945,0.005722809,0.424131638,0,0,0.069859507
258,0,0,0,0,0,0,0,0,0,11.77005709,0,0,Central Coast,43.11210448,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,20.98787102,0,0,Central Coast,41.38068327,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,28.84920594,0,0,Central Coast,50.55372977,0,0,0,0,0
261,0,0,0,0,0,0,17.65305143,15.75125936,0,14.06656476,0,0,Central Coast,150.6089086,0,0,0,0,0
262,0,0,0,0,0,0,21.70177785,29.28375977,0,4.352290187,0,0,Central Coast,67.30938646,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,2.29069,0,0,Central Coast,21.65803554,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0.547781793,0,0,Central Coast,60.43631944,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0.000272479,0,0,Central Coast,44.82469681,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,Central Coast,41.14217445,0,0,0,0,0
267,0,0.045553469,0,0,0.023157382,0,5.605922058,6.290204158,0.091273444,8.16132613,0.045553469,0.091273444,Central Coast,81.54358693,0,0.045553469,0,0,0
268,0,0.004272858,0,0,0,0,15.77266996,22.30181447,0.004365016,4.433472131,0.004272858,0.003055511,Central Coast,84.08553385,0,0.004272858,0,0,0
269,0,0,0,0,0,0,0,0,0,2.991267105,0,0,Central Coast,32.32886168,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,11.27553879,0,0,Central Coast,35.9187485,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,8.140906471,0,0,Central Coast,61.42755698,0,0,0,0,0
272,0,0,0,0,0,0,9.029295644,8.033746266,0,7.223148372,0,0,Central Coast,46.27811589,0,0,0,0,0
273,0,1.623285121,25.46352665,0,0.072197413,0,28.42272328,14.23705432,3.006541906,17.85674747,1.623285121,21.97200014,Central Coast,30.37714401,0.096583254,1.526701867,0,0,0
274,0,1.581339373,14.63034547,0,1.286129478,0,15.84646735,16.66507446,2.537168363,30.79183251,1.679973476,18.62627887,Central Coast,24.1539711,0.180924465,1.400414908,0,0,0.098634103
275,0,0.370221847,1.688730404,4,0.203325097,0,2.149085967,1.018664333,0.621117632,19.81744817,0.370221847,1.949185204,Central Coast,63.17332766,0.00768847,0.362533377,0,0.029244669,0
276,0,0.012111579,0,0,0,0,0.637292045,0.539520904,0.024224333,6.794694302,0.012111579,0.024224333,Central Coast,69.17125843,0,0.012111579,0,0,0
277,0,0.589286353,0,1,0.107382844,0,19.47756319,18.05080589,1.187208033,43.35536397,0.772241835,1.193909265,Central Coast,31.01186719,0,0.589286353,0,0.02715961,0.182955483
278,0,0,0,0,0,0,0.793153257,2.175128704,0,26.82205533,0,0,Central Coast,35.54146136,0,0,0,0,0
279,0,0,0,0,0,0,43.23376707,42.23468568,0,7.29595505,0,0,Central Coast,75.80193809,0,0,0,0,0
280,0,0,0,0,0,0,67.38220842,81.79517406,0,5.453459172,0,0,Central Coast,31.09019673,0,0,0,0,0
281,0,0.000287422,0.436444608,0,0,0,71.94025288,90.58755074,0.000367936,0.020582279,0.000287422,0.436611992,Central Coast,48.64307464,0.000287422,4.72947E-16,0,0,0
282,0,0.372815507,5.169641613,0,0,0,76.34119636,87.33996527,0.665876563,0,0.372815507,5.37355343,Central Coast,75.33655786,0.065278383,0.307537124,0,0,0
283,0,1.420697332,17.19537041,0,0.743092489,0,43.33205102,54.65490075,2.548360003,24.93106866,1.513821553,11.08840929,Central Coast,77.39794035,0.094081251,1.326616081,0,0,0.09312422
284,0,0.000137987,0,5,0,0,0.284625314,16.53987309,0.001188586,0.147509983,0.000137987,0.000594292,Central Coast,66.52268679,0,0.000137987,0,0,0
285,0,0.634334046,3.073673928,0,0.33422617,0,16.52003854,21.72505549,1.204717355,18.45689478,0.634334046,4.199786223,Central Coast,52.9402837,0.008618557,0.625715489,0,0.059238942,0
286,0,1.379942419,14.92377747,0,0.624769499,0,16.03936784,11.96735157,2.386307921,18.37846995,1.379942419,13.22285702,Central Coast,29.34189355,0.073862409,1.30608001,0,0,0
287,0,1.57431598,24.03839941,0,0.548473182,0,35.64783337,23.20017372,2.4764991,0.599281085,1.57431598,28.55548402,Skeena,30.0568128,0.287299679,1.287016301,0,0,0
288,0,0.942507492,10.99219571,0,0.148026845,0,20.98649823,14.81625597,1.207948286,0.993017797,0.942507492,30.48007965,Skeena,21.01807417,0.564149116,0.378358376,0,0,0
289,0,0.822598665,18.02020071,0,0.31027439,0,39.09007955,38.59104367,1.24842947,0.033098053,0.822598665,24.21802835,Skeena,53.0006292,0.000771799,0.821826866,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,24.24892127,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0.102545626,Skeena,25.06305346,0,0,0,0,0
292,0,1.186242205,24.45569711,0,0.488183398,0,25.27347786,13.4430322,2.204658411,0.402144653,1.186242205,16.47779787,Skeena,28.98873929,0.114970182,1.071272023,0,0,0
293,0,0.816615165,15.80419158,0,0.3538596,0,17.28416673,6.391432066,1.058730908,2.133717435,0.816615165,23.89856644,Skeena,32.63040547,0.541689804,0.27492536,0,0,0
294,0,1.033331357,9.025862748,0,0.279382641,0,10.6175712,5.477299043,1.944695412,0.94280498,1.033331357,10.38943712,Skeena,43.44491172,0.098836828,0.93449453,0,0,0
295,0,1.307704633,12.40177494,0,0.254537114,0,13.59607052,4.934400985,1.937129144,1.103861417,1.307704633,12.92120696,Skeena,48.75554245,0.507899682,0.799804951,0,0,0
296,0,1.824609374,13.14025597,0,0.862147264,0,15.24587607,12.03104119,2.726587528,0.018100692,1.824609374,21.03715751,Skeena,28.89050228,0.927953718,0.896655655,0,0,0
297,0,1.540954356,26.6146794,0,0.281033277,0,27.85251578,12.17572634,2.060803154,5.552296449,1.540954356,11.16087858,Skeena,22.43345401,0.881740114,0.659214242,0,0,0
298,0,1.218577689,6.900636887,0,0.389347524,0,8.734048271,5.617427505,2.017552331,0.475746108,1.218577689,12.16347347,Skeena,21.74391195,0.415868957,0.802708732,0,0,0
299,0,1.399091212,33.58593295,0,0.4873878,0,34.36196346,28.70327609,2.647041402,7.643164859,1.399091212,23.22048293,Skeena,31.70992838,0.13139908,1.267692133,0,0,0
300,0,1.521845741,24.77352971,0,0.495809,0,28.54794972,22.60191348,2.842053782,5.597332105,1.521845741,16.68962222,Skeena,34.19292069,0.192753212,1.329092529,0,0,0
301,0,1.183524374,8.769972356,0,0.25883922,0,10.02800152,5.699210864,1.484641665,4.407862275,1.183524374,10.43703542,Skeena,23.15745824,0.848580755,0.334943619,0,0,0
302,0,1.414017684,24.8484811,0,0.06837775,0,26.70742712,13.61170953,2.667033425,0.224366459,1.414017684,8.058806026,Skeena,20.47489234,0.004228075,1.409789609,0,0,0
303,0,0.507511852,14.50362012,0,0.200492099,0,14.83173912,8.595812032,0.75471825,0,0.507511852,7.76673628,Skeena,22.1450934,0.28216718,0.225344673,0,0,0
304,0,0.904945077,15.9551669,0,0.337385126,0,16.49191886,10.38153383,1.370152559,0,0.904945077,4.670962795,Skeena,20.95385722,0.443806883,0.461138194,0,0,0
305,0,1.565790147,26.35692644,0,0.298919613,0,27.92378346,18.20632765,2.506334692,0.432290153,1.565790147,13.6839436,Skeena,22.07809777,0.54865556,1.017134587,0,0,0
306,0,0.515299359,6.350382332,2,0.045576167,0,11.66884937,7.764505502,0.997039049,4.042231777,0.626229352,9.025488746,Skeena,94.7086442,0.034789509,0.480509851,0,0,0.110929993
307,0,1.249334364,32.9117565,0,0.388444979,0,33.43768702,20.6447863,1.822482047,3.519987744,1.249334364,14.24901539,Skeena,52.8745986,0.547376992,0.701957373,0,0,0
308,0,0.841554302,21.69048584,0,0.336786966,0,22.14328067,13.95421095,1.440806515,1.085897843,0.841554302,5.240054955,Skeena,29.49264176,0.161308807,0.680245495,0,0,0
309,0,1.572800809,50.65911953,0,0.368134049,0,59.46923391,42.05110831,2.633826826,6.79329811,1.572800809,34.49634774,Skeena,25.35869312,0.50758332,1.06521749,0,0,0
310,0,0.545006583,8.126139943,0,0.076752222,0,22.54810992,16.86559867,0.637228132,7.972316887,0.671838016,19.39316563,Skeena,59.11860701,0.256539894,0.288466689,0,0,0.126831433
311,0,0.539210443,5.57238495,0,0.073245545,0,5.981309474,1.292443199,0.556577356,0.403972288,0.539210443,6.787623826,Skeena,40.01027405,0.222109272,0.317101171,0,0,0
312,0,0.46296382,8.420776665,0,0.140239081,0,9.377781595,2.918064565,0.686458315,4.207709597,0.46296382,5.047300877,Skeena,25.6366958,0.090537362,0.372426458,0,0,0
313,0,0.514227948,9.030623204,0,0.225739448,0,9.32959208,2.215298944,0.624845724,0,0.514227948,5.511285598,Skeena,28.07434959,0.321127632,0.193100316,0,0,0
314,0,0.865608124,6.228299456,0,0.224317817,0,7.019895709,1.533963839,1.071899751,0.713840468,0.865608124,16.13704607,Skeena,45.03433251,0.579815885,0.285792238,0,0,0
315,0,0.33910305,4.152073408,0,0.18381578,0,5.63235275,2.231003734,0.522107853,1.470767707,0.472339189,4.822963591,Skeena,65.329491,0.13042803,0.20867502,0,0,0.133236139
316,0,1.043132565,8.969362176,0,0.239045214,0,58.96189692,53.45862903,1.178714947,1.364484898,1.216443234,58.94523185,Skeena,31.65502044,0.704297474,0.338835091,0,0,0.173310669
317,0,2.295991225,36.29885236,0,0.76284824,0,37.95768487,22.67232392,4.471993103,1.887897814,2.295991225,12.48107213,Skeena,29.19027671,0.002025931,2.293965294,0,0,0
318,0,2.102010479,37.53803824,0,0.214453765,0,39.17199573,26.337794,3.87767294,7.394250548,2.102010479,30.71612993,Skeena,42.94480293,0.018745775,2.083264703,0,0,0
319,0,1.234698759,2.785260483,2,0.244396404,0,5.241959636,2.945626555,2.273697736,1.500092461,1.307221057,17.23630368,Skeena,84.38529029,0.162548588,1.072150171,0,0.281277825,0.072522297
320,0,0.263645394,2.094158363,0,0.080638172,0,3.17065844,0.969925529,0.512538599,4.545303361,0.273894665,3.109951113,Skeena,80.34166733,0.001958693,0.261686701,0,0,0.01024927
321,0,0.88887125,0,0,0.062269435,0,1.625091213,0.616906189,1.625091213,2.086976279,0.88887125,6.31867761,Skeena,34.26322897,0.206520468,0.682350782,0,0,0
322,0,1.019273472,27.28209342,0,0.402854075,0,28.02497052,14.37307184,1.738387047,1.406448142,1.019273472,14.02209651,Skeena,34.59691098,0.321534995,0.697738477,0,0.033148669,0
323,0,2.144583084,36.85668395,0,0.658718827,0,38.13733565,22.55964724,3.953404945,1.266887614,2.167238184,21.2627843,Skeena,24.14572029,0.234493503,1.91008958,0,0,0.022655101
324,0,1.353103469,19.34790524,0,0.503370575,0,20.58975773,11.45824431,1.903022178,1.182041688,1.353103469,16.55856735,Skeena,54.2036882,0.712813546,0.640289923,0,0.128911329,0
325,1,1.430368189,21.21730113,0,0.34122518,0,22.78613942,6.7538165,2.85258412,0.001346959,1.430368189,17.04010465,Skeena,67.48185566,0.000485407,1.429882782,0,0,0
326,0,0.522221308,2.911015074,0,0.11916903,0,3.650776246,1.53676697,0.904030646,0,0.522221308,3.875310402,Skeena,38.69562091,0,0.522221308,0,0,0
327,0,1.774229228,12.98639053,0,0.441308648,0,15.10711355,3.291662525,3.246338665,0.307667117,1.774229228,22.96003256,Skeena,32.87472777,0.058881156,1.715348073,0,0,0
328,2,1.289311947,10.19155606,1,0.21932871,10,12.96487046,3.944905117,2.561528519,0,1.289311947,7.584507057,Skeena,22.7433198,0,1.289311947,0,0,0
329,0,1.006842605,14.21174393,0,0.360851091,0,15.61881499,10.61756043,1.982457789,10.12941877,1.006842605,13.66436508,Skeena,64.5478117,0.007499554,0.999343051,0,0,0
330,0,2.028648647,23.94362694,0,0.449555653,0,26.01163941,10.81531203,4.002337582,2.791567206,2.028648647,14.67981227,Skeena,31.69105151,0.026541481,2.002107166,0,0,0
331,0,0.662822144,4.441093656,0,0.506825987,0,5.295890179,1.444407828,1.213026406,0.908784918,0.662822144,2.490087056,Skeena,75.34107469,0,0.662822144,0,0,0
332,0,1.221661023,33.23317011,0,0.68574731,0,33.8257483,16.71549794,2.371095671,3.919753702,1.221661023,11.96240198,Skeena,26.0403447,0,1.221661023,0,0,0
333,0,2.038518476,30.44037767,0,1.181051869,0,32.22911182,22.40238005,3.628838773,0.579937484,2.038518476,16.02021666,Skeena,70.55984328,0.308855479,1.729662997,0,0.171586783,0
334,0,2.138654655,29.09532473,0,1.412964498,0,30.82757608,23.18625948,3.68402289,0.181778624,2.138654655,18.72920312,Skeena,32.00384685,0.649479736,1.489174919,0,0.010764549,0
335,0,1.59728664,34.43144484,0,0.609048645,0,35.85518319,10.76043153,3.123214663,1.839042151,1.59728664,20.63738975,Skeena,38.27173489,0.015325515,1.581961126,0,0,0
336,0,1.03740206,31.50586569,0,0.299614043,0,32.36720529,21.95769526,1.975565267,0.112275062,1.03740206,13.59976753,Skeena,21.29199341,0.110297163,0.927104897,0,0,0
337,0,0.923627246,21.31848058,0,0.74600037,0,22.19037587,18.53161797,1.729845584,0.310973092,0.923627246,6.996748456,Skeena,69.56702809,0.078343064,0.845284182,0,0,0
338,1,0.188673648,2.861339465,0,0,0,2.938845793,1.678763074,0.380649363,0,0.188673648,0.538988505,Skeena,21.8371297,0,0.188673648,0,0,0
339,3,0.793864611,7.664080078,0,0.526331814,0,8.839976567,5.375092921,1.511543071,0.542278432,0.793864611,3.35691712,Skeena,41.49847244,0.026200787,0.767663823,0,0,0
340,0,0.670499317,24.96078227,0,0.312651189,0,25.10016742,12.90831985,1.163158094,1.050504701,0.670499317,6.025038613,Skeena,34.47804668,0.050730874,0.619768443,0,0,0
341,0,1.782785968,47.27933514,0,0.657119721,0,48.03775083,40.08267938,3.44610624,1.087563339,1.782785968,14.18467017,Skeena,34.33285842,0.083698502,1.699087466,0,0,0
342,0,0.860880996,20.33891824,0,0.959414765,0,20.97864911,13.9628879,1.650399841,0.368693124,1.056407095,6.506293455,Skeena,32.28834741,0.070431638,0.790449357,0,0,0.1955261
343,0,1.545602267,43.66409449,0,0.477780494,0,44.58392095,25.92941682,2.868276667,1.083168606,1.61721196,19.76209193,Skeena,62.91057186,0.149484247,1.39611802,0,0,0.071609693
344,0,2.004285691,47.52532208,0,0.847662033,0,48.52068094,27.36281438,3.135918115,0.918708196,2.004285691,27.28132995,Skeena,35.38572602,0.668553464,1.335732227,0,0,0
345,0,2.119215868,36.73042868,0,0.774087099,0,38.36605434,26.07798685,3.822255121,1.036539589,2.119215868,14.41610746,Skeena,54.95792661,0.102334829,2.016881039,0,0,0
346,0,1.838960287,57.98705254,0,0.730129214,0,58.62460084,45.05727883,3.451192995,1.477452651,1.838960287,10.01280321,Skeena,46.30892173,0.035878913,1.803081374,0,0,0
347,0,1.239338449,27.15129507,0,0.637956478,0,28.27040025,18.71006406,2.392780404,0.787337338,1.239338449,12.23994533,Skeena,37.77355338,0.075964679,1.163373771,0,0,0
348,0,1.307667234,37.45980037,0,0.817817962,0,39.78122864,24.45739552,2.208957664,0.677278881,1.307667234,10.71005502,Skeena,70.8057285,0.126811907,1.180855327,0,0.065405765,0
349,0,0.855945834,17.82321757,0,0.471879158,0,18.79356559,6.472698454,1.212992216,0.081710807,0.855945834,19.30476326,Skeena,50.03931752,0.012574714,0.84337112,0,0.241570548,0
350,0,1.468289392,2.706317203,0,0.36926702,0,7.009497685,3.00051195,2.737180072,6.405455719,1.757041455,6.819675944,Skeena,63.98387317,0.045343779,1.422945613,0,0.069996297,0.288752069
351,0,1.08992691,0.173950262,0,0.232693745,0,3.947624357,1.524018602,2.037168196,6.887961303,1.08992691,2.820872181,Skeena,29.92318966,0.144753913,0.945172997,0,0,0
352,0,0.928442146,3.299298025,0,0.08891683,0,5.800022873,2.891881037,1.85278426,10.22692458,1.022988289,4.310204064,Skeena,30.06787083,0.073733219,0.854708927,0,0,0.094546134
353,0,2.105610139,41.84917337,0,0.367802704,0,43.13191908,29.13830693,3.497682959,7.801836145,2.105610139,21.99706577,Skeena,36.97065697,0.098523959,2.00708618,0,0,0
354,0,1.01780865,17.18031229,0,0.39527595,0,17.80811933,6.335333405,1.554822297,13.68498922,1.01780865,9.145982884,Skeena,60.02988999,0.002677071,1.015131579,0,0,0
355,0,0.424446627,2.038067846,0,0.081427784,0,2.571783616,1.323241895,0.67750033,5.507874151,0.424446627,4.128585671,Skeena,49.09274904,0.00109903,0.423347597,0,0,0
356,0,1.336818038,2.692740543,0,0.430211569,0,5.070853951,3.274787455,2.549743429,11.58985862,1.336818038,13.81266831,Skeena,24.1964296,0.015536447,1.321281591,0,0,0
357,0,0.005132787,0,0,0.315478551,0,0.010269729,0.027262689,0.010269733,11.34190837,0.005132787,0.053728659,Skeena,31.55137456,0,0.005132787,0,0,0
358,0,0.238261887,1.548448024,0,0.137786178,0,1.747296325,1.228401668,0.281575299,21.49081176,0.238261887,0.695926324,Skeena,47.99671804,0.14712433,0.091137558,0,0,0
359,0,0.967332239,9.694323366,0,0.269126644,0,10.31553751,4.628676141,1.339743825,26.51925821,0.967332239,9.067392266,Skeena,21.00594457,0.464362785,0.502969453,0,0,0
360,0,0,0,0,0,0,0,0,0,4.729148707,0,0,Skeena,24.32803305,0,0,0,0,0
361,0,0.957741625,12.384348,0,0,0,13.08189616,5.008587545,1.47220366,16.8726837,0.957741625,16.05636137,Skeena,68.23177021,0.136157388,0.821584236,0,0,0
362,0,0.724161355,11.24860483,0,0,0,11.58207217,4.428829049,1.032479922,5.965815718,0.724161355,9.228496645,Skeena,55.57393311,0.08600129,0.638160065,0,0,0
363,0,1.985095955,27.23251985,0,0.577397548,0,28.40617813,11.03095373,2.636405512,19.86928581,1.985095955,27.60127072,Skeena,22.14996012,0.072624174,1.912471781,0,0,0
364,0,1.240848129,18.01749106,0,0.468081749,0,18.8274196,7.617250336,1.987778948,7.831391346,1.240848129,17.47505491,Skeena,39.836874,0.167440683,1.073407446,0,0,0
365,0,2.290675085,33.97914094,0,0.357381785,0,35.17017204,12.15548643,3.588034606,23.36643679,2.290675085,21.60606661,Skeena,35.17424363,0.305405337,1.985269747,0,0,0
366,0,2.350782964,20.4001989,0,0.907953682,0,22.83730227,9.395588156,3.919253947,14.67318489,2.350782964,21.34575764,Skeena,22.0094601,0.162304322,2.188478642,0,0,0
367,1,1.98849697,30.16629198,1,0.698158272,0,31.46676447,18.1987374,3.290313328,23.25849338,1.98849697,20.7286537,Skeena,75.32198478,0.17495013,1.81354684,0,0,0
368,0,2.441164631,28.33346654,0,0.727536454,0,29.85419255,16.36142104,3.578343839,19.62376316,2.441164631,30.31170362,Skeena,27.07832345,0.101963275,2.339201357,0,0,0
369,0,2.613907718,27.76972763,0,0.558901994,0,35.48371492,18.41733262,3.715072987,13.38393009,2.613907718,30.17267664,Skeena,59.0487108,0.133617204,2.480290513,0,0,0
370,0,2.061448006,17.6426448,0,0.337745298,0,18.95701247,6.214771031,2.771769543,16.64693361,2.061448006,18.89546221,Skeena,20.53181985,0.640225913,1.421222093,0,0,0
371,0,0.268503206,0,0,0,0,0.426730214,0,0.278461959,26.45009079,0.268503206,2.17891262,Skeena,22.70569015,0.156344684,0.112158522,0,0,0
372,0,1.033951726,13.11868262,0,0.328831402,0,13.63557863,5.977515198,1.480255091,22.56196869,1.033951726,16.34189557,Skeena,97.50623333,0.300559986,0.73339174,0,0,0
373,0,1.916964218,20.81298638,0,1.016316373,0,27.5860735,34.17407089,3.424590359,10.89123098,2.175820061,13.61148282,Skeena,23.82497336,0.496586285,1.420377933,0,0,0.258855843
374,0,1.262135444,20.64421844,0,0.658703095,0,26.06229172,11.70642626,2.043654117,18.22535315,1.262135444,12.75379625,Skeena,56.71203029,0.128458042,1.133677403,0,0,0
375,0,1.038831305,9.534038192,0,0.402511412,0,10.50830002,6.147431023,1.565433823,18.90213258,1.038831305,13.86983671,Skeena,35.55701567,0.354969266,0.683862039,0,0,0
376,0,2.151602521,28.13093016,0,0.981718896,0,29.96590516,16.07035324,3.652234317,29.0105757,2.151602521,21.87190765,Skeena,52.02098692,0.289716818,1.861885703,0,0.018225672,0
377,0,3.176017375,27.81167866,0,0.873895939,0,30.53866419,15.26707801,5.084610106,32.59564018,3.176017375,36.30336645,Skeena,21.04258142,0.391766251,2.784251124,0,0,0
378,0,1.587445606,14.09023993,0,0.499383738,0,16.04064969,5.984749106,2.796070437,24.42525984,1.587445606,14.67658051,Skeena,38.67655114,0.084957485,1.502488121,0,0,0
379,0,2.291713968,33.37660146,1,2.517709505,0,34.59167547,27.29968755,4.174140706,23.13169319,2.291713968,14.93584985,Skeena,32.84836937,0.060081317,2.231632651,0,0,0
380,0,0,0.000143117,0,0,0,0.005284544,0.065778396,0.005133981,3.089160444,0,0.002626884,Skeena,21.46304897,0,0,0,0,0
381,0,2.066170838,38.88424095,0,1.089860701,0,41.76666951,29.16233479,3.509417306,20.2696005,2.086481527,19.77946796,Skeena,37.61758142,0.159588874,1.906581964,0,0,0.020310689
382,0,2.382697135,28.80478449,0,0.487145672,0,31.0637419,11.61465935,4.057593254,19.58201648,2.382697135,29.75863513,Skeena,13.72628613,0.009855887,2.372841248,0,0,0
383,0,1.73228906,22.83279445,0,0.771252104,0,24.1525663,16.38871187,2.711121827,27.01915473,1.73228906,22.08711149,Skeena,90.72049275,0.223748256,1.508540804,0,0,0
384,0,1.249407062,19.21499775,0,0.423234567,0,19.96679055,6.634799621,1.752723584,19.79964182,1.249407062,26.29446699,Skeena,95.82214144,0.094422046,1.154985017,0,0,0
385,0,0.579555601,7.049043812,0,0.039141508,0,7.492802564,2.474225533,0.774815423,21.09466487,0.579555601,4.677030179,Skeena,53.17133506,0.001804527,0.577751074,0,0,0
