"","POPULATION","CU_NAME","FULL_CU_IN","POP_ID","SPECIES_QUALIFIED","SPECIES","AREA","FAZ","MAZ","StreamOrder","QUALITY","weight","nYears","forestDD","trend1","trend2","trend3","trend4","trend5","region","spawnEco","rearEco","AgriculturePCT","UrbanPCT","RIPDSTPCT","Linear_Dev_noRoads","ForestRoadsDEN_km_km2","NonForestRoadsDEN_km_km2","STRMXDEN","FORDST_PCT","ECAPCT","MPB_pct","WATER_LIC","WWD_count"
"CK43509","Khutzeymateen River (Lower Nass) Chinook","PORTLAND SOUND-OBSERVATORY INLET-LOWER NASS","CK-57",43509,"CK","Chinook","3A","LNR-P","NSKEst",7,4.13333333333333,0.119202922022118,47,0,-0.0439732007220131,-0.04426278253846,-0.035561483413525,-0.0127277766740584,-0.00333177966440765,"Nass","Chinook","ChinookStream",0,0,0,0,0,0,0,0,0,0,0,0
"CK43519","Kwinamass River (Lower Nass) Chinook","PORTLAND SOUND-OBSERVATORY INLET-LOWER NASS","CK-57",43519,"CK","Chinook","3A","LNR-P","NSKEst",4,4.5,0.119202922022118,72,0,-0.000676344317347884,-2.66271099167056e-05,-0.00241904094655769,0.0146535955273542,-0.00444527011241662,"Nass","Chinook","ChinookStream",0,0,0,0,0,0,0,0,0,0,0,0
"CK43549","Kitsault River (Lower Nass) Chinook","PORTLAND SOUND-OBSERVATORY INLET-LOWER NASS","CK-57",43549,"CK","Chinook","3A","LNR-P","NSKEst",6,4.25,0.119202922022118,51,0,-0.0464662074625722,-0.0454474758190297,-0.0459607235206933,-0.00756767543713613,NA,"Nass","Chinook","ChinookStream",0,0.044234348,4.95544859,0,0,0.229405266,0.290134528,2.515282538,1.782188421,0,3,0
"CK43619","Donahue Creek (Lower Nass) Chinook","PORTLAND SOUND-OBSERVATORY INLET-LOWER NASS","CK-57",43619,"CK","Chinook","3A","LNR-P","NSKEst",5,7,0.119202922022118,10,0,-0.0489793934905343,-0.0489793934905342,-0.048979393490529,NA,NA,"Nass","Chinook","ChinookStream",0,0,0.667690285,0,0,0.020814097,0,0.607978709,0.37494404,0,0,0
"CK43629","Georgie River (Lower Nass) Chinook","PORTLAND SOUND-OBSERVATORY INLET-LOWER NASS","CK-57",43629,"CK","Chinook","3A","LNR-P","NSKEst",6,7,0.119202922022118,10,0,0.0281377564452662,0.0281377564452662,0.0281377564452656,NA,NA,"Nass","Chinook","ChinookStream",0,0,0,0,0,0,0,0,0,0,0,0
"CK44538","Lillooet River Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",44538,"CK","Chinook","29D","LILL","GStr",7,7,0.119202922022118,13,0,-0.0612883657777238,-0.0612883657777238,-0.0612883657777207,NA,NA,"Fraser","Chinook","ChinookStream",1.254315704,0.344709104,24.47743483,0.03860827,0.02457536,0.802667627,0.48965969,12.06957913,9.999554055,2.50180161,29,2
"CK44549","Fraser River Above Tete Jaune (Clearwater) Chinook Run 1","UPPER FRASER RIVER_SP_1.3","CK-12",44549,"CK","Chinook","29J","UFR","GStr",7,4,0.731058578630005,25,0,-0.0419729379285059,-0.0463538552939058,-0.0408388355990287,-0.0463538552939058,-0.0328768193638097,"Fraser","Chinook","ChinookStream",3.764377879,0,0,0,0.444933497,2.105438429,0.925052464,12.54284536,15.64478558,8.72935932,9,0
"CK44564","Middle River (Prince George) Chinook","MIDDLE FRASER RIVER_SU_1.3","CK-11",44564,"CK","Chinook","29I","MFR","GStr",7,7,0.119202922022118,15,0,-0.0612949591155991,-0.0612949591155991,-0.0612949591155987,NA,NA,"Fraser","Chinook","ChinookStream",0,2.23991e-05,0,0,0,0,0,6.48181e-06,8.57473e-05,0.197080533,1,0
"CK44752","Baezaeko River (Quesnel) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",44752,"CK","Chinook","29H","MFR","GStr",6,4.1,0.731058578630005,20,0,-0.023208604531521,-0.0196333625196209,-0.0215782956111423,-0.0196333625196209,-0.0196333625196209,"Fraser","Chinook","ChinookStream",0,0,23.43769454,0.018506721,0.059810331,1.918020688,0.163234585,33.5013428,34.90141534,47.0729605,0,0
"CK44762","Nazko River (Quesnel) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",44762,"CK","Chinook","29H","MFR","GStr",7,4.1,0.731058578630005,21,0,-0.0287105231277924,-0.0265354442690213,-0.0283998863234699,-0.0265354442690213,-0.0243679658694322,"Fraser","Chinook","ChinookStream",0,0,2.947380293,0,0.046012314,1.223165712,0,16.27289892,20.16642797,39.49991934,0,0
"CK44961","Forgetmenot Creek (Prince George) Chinook Run 1","UPPER FRASER RIVER_SP_1.3","CK-12",44961,"CK","Chinook","29I","UFR","GStr",5,4.21428571428571,0.119202922022118,16,0,-0.0813883296926615,-0.0813883296926615,-0.0198155943896723,-0.0813883296926615,0,"Fraser","Chinook","ChinookStream",0,0.008873766,5.310382536,0,0.097479615,0.63464894,0.294317246,8.93623394,8.620016902,0,0,0
"CK45051","Mckinley Creek (Williams Lake Area) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",45051,"CK","Chinook","29G","MFR","GStr",6,3.78571428571429,0.982013790037908,16,0,-0.22274817976602,-0.218963024958083,-0.212596687889583,-0.218963024958083,-0.241602960111567,"Fraser","Chinook","ChinookStream",0,0,16.61855768,0.002768589,0.173535933,1.548115297,0.196295453,28.09881727,13.0390091,4.670121271,5,0
"CK45190","Bedwell System Chinook","WEST VANCOUVER ISLAND-SOUTH_FA_0.x","CK-31",45190,"CK","Chinook","24","WVI","WVI",6,2.4,0.119202922022118,10,0,-0.142295866221757,-0.142644091671608,-0.147980930735884,-0.142644091671608,NA,"SCVI","Chinook","ChinookOcean",0,0,0.58508947,0.12385793,0,0.241978875,0.307962833,0,1.220706228,0,1,0
"CK45325","Small Creek (Clearwater) Chinook Run 1","UPPER FRASER RIVER_SP_1.3","CK-12",45325,"CK","Chinook","29J","UFR","GStr",5,4.31578947368421,0.731058578630005,21,0,-0.262223668186928,-0.25436323203576,-0.248997036048286,-0.25436323203576,-0.283649619972647,"Fraser","Chinook","ChinookStream",0.672636281,0,0,0,0.239919694,0.665221853,0.18756615,5.2676906,6.254537759,12.18388312,3,0
"CK45461","Babine River - Section 5 (Smithers) Chinook","MIDDLE SKEENA-LARGE LAKES","CK-53",45461,"CK","Chinook","4D","MSK","NSKEst",7,3.35294117647059,0.119202922022118,56,0,0.000892142122287483,0.00159902259711652,0.0104467280613062,0.0508539844559353,-0.0294464349463231,"Skeena","Chinook","ChinookStream",0,0,16.31732505,0,0.292156729,0.864221428,0,10.46637728,20.32337772,25.31983864,0,0
"CK45471","Fulton River - Above Weir (Smithers) Chinook","MIDDLE SKEENA-LARGE LAKES","CK-53",45471,"CK","Chinook","4D","MSK","NSKEst",6,7,0.119202922022118,10,0,-0.0779658339386792,-0.0779658339386791,-0.0779658339386823,NA,NA,"Skeena","Chinook","ChinookStream",0,0.281277825,2.945626555,0.072522297,0.162548588,1.072150171,0.244396404,2.785260483,17.23630368,1.500092461,2,0
"CK45510","Endako River (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",45510,"CK","Chinook","29I","MFR","GStr",6,3.66666666666667,0.731058578630005,20,0,-0.0513732529296607,-0.0519580411366131,-0.0533108021414018,-0.0519580411366131,-0.0615729350199638,"Fraser","Chinook","ChinookStream",8.675294055,0.96936054,39.57660203,0.401963661,0.019843278,3.033106551,0.984994935,4.184239645,35.3691084,10.30748894,9,0
"CK45535","Stuart River (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SU_1.3","CK-11",45535,"CK","Chinook","29I","MFR","GStr",7,4.5,0.119202922022118,51,0,0.0634211619013771,0.0624490812913366,0.0644603715277815,0.0781026379590839,NA,"Fraser","Chinook","ChinookStream",2.952625606,0.029047801,11.88017903,0,0.020191897,1.552411277,0.673245054,6.627703382,14.67021844,28.39565497,1,0
"CK45547","Pinchi Creek (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SU_1.3","CK-11",45547,"CK","Chinook","29I","MFR","GStr",6,3.84210526315789,0.731058578630005,20,0,-0.0717525612200266,-0.0718114980135398,-0.073392860328594,-0.0718114980135398,-0.0875539735596468,"Fraser","Chinook","ChinookStream",0,0.196935509,12.05784824,0.163627826,0.047553009,1.920176908,0,18.48154038,9.170136481,0,1,0
"CK45550","Tachie River (Prince George) Chinook","MIDDLE FRASER RIVER_SU_1.3","CK-11",45550,"CK","Chinook","29I","MFR","GStr",7,7,0.119202922022118,10,0,-0.0467954131652123,-0.0467954131652123,-0.046795413165213,NA,NA,"Fraser","Chinook","ChinookStream",0,0.002589036,0.199838644,0,0,0.002759815,0,1.6716e-05,0.007440185,0.000114775,13,0
"CK45555","Kuzkwa Creek (Prince George) Chinook","MIDDLE FRASER RIVER_SU_1.3","CK-11",45555,"CK","Chinook","29I","MFR","GStr",6,4,0.731058578630005,19,0,-0.110352010764797,-0.108862117076887,-0.114350452161833,-0.108862117076887,-0.108862117076887,"Fraser","Chinook","ChinookStream",0,0,0,0,0,2.79068e-06,0,0.000829932,0.000471474,0.010295458,0,0
"CK45567","Kazchek Creek (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SU_1.3","CK-11",45567,"CK","Chinook","29I","MFR","GStr",6,5,0.119202922022118,37,0,-0.0659176725232881,-0.0659176725232881,-0.0586320208753809,-0.0081000732422401,-0.0238117762454749,"Fraser","Chinook","ChinookStream",0,0,48.34510643,0.024661243,0.039659633,1.243691438,0.240833437,30.78153056,55.5005259,33.7934359,0,0
"CK45991","West Road River (Quesnel) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",45991,"CK","Chinook","29H","MFR","GStr",8,4.1,0.731058578630005,22,0,-0.00785506803644464,-0.00855374134041595,-0.0102929288519308,-0.00855374134041595,-0.00953086320900963,"Fraser","Chinook","ChinookStream",0,0,17.2674812,0,0.192454143,1.529693023,0,37.71503521,16.7911185,2.458020848,0,0
"CK46001","Nechako River (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SU_1.3","CK-11",46001,"CK","Chinook","29I","MFR","GStr",8,3.2,0.880797077977882,21,1,-0.0127678208238182,-0.0108526911609996,-0.00988825141631435,-0.0108526911609996,-0.0206688401972257,"Fraser","Chinook","ChinookStream",14.06051558,27.63836969,38.38111268,0.430821712,0.003894153,5.576015621,0.107303018,5.433459687,42.60495503,3.366226978,19,14
"CK46011","Chilako River (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SP_1.3","CK-10",46011,"CK","Chinook","29I","MFR","GStr",6,4.33333333333333,0.119202922022118,20,1,0.00454647319144268,0.0042445683263663,-0.0383684289018677,0.0042445683263663,-0.0179903522891483,"Fraser","Chinook","ChinookStream",12.43980672,4.857437159,26.47307074,0.154636715,0.00327967,4.251257804,0.902305193,6.571699408,21.32899053,15.44850735,8,0
"CK46021","Stellako River (Prince George) Chinook Run 1","MIDDLE FRASER RIVER_SU_1.3","CK-11",46021,"CK","Chinook","29I","MFR","GStr",7,4.0625,0.982013790037908,19,0,-0.103714772227299,-0.104090472852133,-0.126051794708645,-0.104090472852133,0.0337325971984136,"Fraser","Chinook","ChinookStream",4.966928155,1.340964198,29.55114863,0.146923811,0.005361707,3.171388551,1.063137267,8.579880523,30.5593877,8.213351068,4,2
"CK46029","Lillooet River (Upper) Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46029,"CK","Chinook","29D","LILL","GStr",7,7,0.119202922022118,10,0,-0.054217354119824,-0.0542173541198238,-0.0542173541198128,NA,NA,"Fraser","Chinook","ChinookStream",1.254315704,0.344709104,24.47743483,0.03860827,0.02457536,0.802667627,0.48965969,12.06957913,9.999554055,2.50180161,29,2
"CK46034","Harrison River (Mission) Chinook","LOWER FRASER RIVER_FA_0.3","CK-3",46034,"CK","Chinook","29D","LFR","GStr",7,2,0.952574126822433,36,0,-0.0218971899809841,-0.0218971899809841,-0.021897189980984,-0.0219391369975079,-0.0544664677650357,"Fraser","Chinook","ChinookOcean",0,0.061923847,41.82382272,0.09955096,2.112897458,1.461856726,1.660813146,25.17334031,24.30666373,0.101545228,0,0
"CK46068","Cogburn Creek (Mission) Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46068,"CK","Chinook","29D","LFR","GStr",5,3.5,0.119202922022118,11,0,-0.0489699289809915,-0.0489699289809915,-0.0541174458892063,NA,NA,"Fraser","Chinook","ChinookStream",0,0,29.55327592,0,0.434642942,1.283453429,0.066190357,28.56209637,10.20833737,0.05285103,0,0
"CK46076","Big Silver Creek (Mission) Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46076,"CK","Chinook","29D","LFR","GStr",7,4.4,0.5,15,0,-0.0598727102355475,-0.0573357753309404,-0.0506033254676576,-0.0573357753309404,-0.0573357753309404,"Fraser","Chinook","ChinookStream",0,0.004303944,2.092536118,0,0,0.000419145,0,0.002264323,0.185883064,0.505835846,9,0
"CK46082","Tipella Creek Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46082,"CK","Chinook","29D","LFR","GStr",7,3.88888888888889,0.119202922022118,10,0,-0.0548581408305223,-0.0548581408305223,-0.0328578875364507,NA,NA,"Fraser","Chinook","ChinookStream",0,0,8.42819278,0.010032427,0.228137423,1.072983056,0.188710626,11.45080391,6.186158015,0.079604965,0,2
"CK46087","Douglas Creek Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46087,"CK","Chinook","29D","LILL","GStr",3,7,0.119202922022118,15,0,-0.00370557469642315,-0.00370557469642315,-0.00370557469642298,NA,NA,"Fraser","Chinook","ChinookStream",0,0,17.18738963,0,0.330316677,1.255204477,0.401843079,19.81342263,14.31931778,0.287784403,3,0
"CK46097","Sloquet Creek Chinook","LOWER FRASER RIVER_SU_1.3","CK-6",46097,"CK","Chinook","29D","LILL","GStr",5,6,0.119202922022118,29,0,0.0110396304368439,0.00302365093255005,-0.049098177237783,-0.0867689109196171,-0.186425429236858,"Fraser","Chinook","ChinookStream",0,0,4.182861571,0.08911295,0.271881234,0.816983269,0.179337656,10.67771699,11.27952538,0,0,0
"CK46101","Birkenhead River Chinook","LOWER FRASER RIVER_SP_1.3","CK-4",46101,"CK","Chinook","29D","LILL","GStr",6,3.8,0.119202922022118,43,0,0.0153951692644435,0.0157094598008226,0.0170031680518062,0.0267809650295827,-0.00807952728421943,"Fraser","Chinook","ChinookStream",5.265167588,1.128895932,8.224971989,0.250548943,0.253781874,1.264175407,0.53988457,4.2295152,7.597527212,0.785863007,10,0
"CK46165","Thompson River (Lillooet) Chinook Run 1","SOUTH THOMPSON_SU_0.3","CK-13",46165,"CK","Chinook","29F","LTh","GStr",10,4.33333333333333,0.731058578630005,16,0,0.0434840303947904,0.0453004558176631,0.0492528958347225,0.0453004558176631,0.0264033190379141,"Fraser","Chinook","ChinookOcean",0.09083198,2.575417314,10.839162,0.282461179,0,1.814186935,0,1.105062972,31.95212934,12.25406281,80,2
"CK46206","Bonaparte River (Lillooet) Chinook Run 1","LOWER THOMPSON_SP_1.2","CK-17",46206,"CK","Chinook","29F","LTh","GStr",7,1.35,0.982013790037908,25,0,-0.0446482722052717,-0.0326518459188593,-0.0283498157100302,-0.0326518459188593,-0.0428276036372713,"Fraser","Chinook","ChinookStream",5.2338837,1.553116634,57.37229346,0.048266194,0.029116143,1.740179648,0.92065605,2.500808069,5.142511142,1.634422885,83,2
"CK46216","Deadman River (Lillooet) Chinook Run 1","LOWER THOMPSON_SP_1.2","CK-17",46216,"CK","Chinook","29F","LTh","GStr",9,1.6,0.982013790037908,25,0,-0.036782516365425,-0.036269866562553,-0.042112452788233,-0.036269866562553,-0.0390479218159968,"Fraser","Chinook","ChinookStream",4.899278511,0.8895127,8.201794465,0.238553827,0,1.634575914,0.176981777,3.200929575,6.952952593,38.21021513,41,0
"CK46226","South Thompson River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_0.3","CK-13",46226,"CK","Chinook","29K","STh","GStr",8,4,0.731058578630005,23,0,0.0429193986343539,0.0429193986343539,0.0429193986343558,0.0429193986343539,0.0468826954137755,"Fraser","Chinook","ChinookOcean",10.03056071,8.284580665,30.39183072,0.067931833,0,2.158998466,0.746294301,0,10.54618031,0.306177555,25,2
"CK46236","Little River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_0.3","CK-13",46236,"CK","Chinook","29K","STh","GStr",8,4,0.119202922022118,23,0,0.122032207202964,0.122526865540683,0.121516159756851,0.122526865540683,0.108524074706554,"Fraser","Chinook","ChinookOcean",0,7.0511132,24.94659055,0.566269574,0.05718022,2.440466846,0.071628814,3.759652097,13.4978803,5.971353431,33,6
"CK46246","Adams River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_0.3","CK-13",46246,"CK","Chinook","29K","STh","GStr",8,4,0.731058578630005,23,0,0.0314397202227186,0.0314397202227186,0.0314397202227205,0.0314397202227186,0.0400624798056018,"Fraser","Chinook","ChinookOcean",0,0.031245531,0.727604072,0,6.41608e-06,0.012329073,0,1.17541e-05,0.381519563,7.48277e-05,675,14
"CK46256","Adams River (Upper) (Clearwater) Chinook Run 1","UPPER ADAMS RIVER_SU_x.x","CK-82",46256,"CK","Chinook","29J","STh","GStr",6,4.07142857142857,0.731058578630005,15,0,-0.00159429122988356,-0.00096982315851324,-0.00116573733245278,-0.00096982315851324,0.00264537741467322,"Fraser","Chinook","ChinookOcean",0,0,28.60739352,0,0.313039429,2.064208977,0,40.95303188,19.41341509,3.895280663,0,0
"CK46296","Scotch Creek (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_1.3","CK-14",46296,"CK","Chinook","29K","STh","GStr",8,3.2,0.119202922022118,15,0,-0.0319391197207421,-0.0316765600251595,-0.0457549629918532,-0.233969926439024,-0.233969926439024,"Fraser","Chinook","ChinookStream",0,0.031245531,0.727604072,0,6.41608e-06,0.012329073,0,1.17541e-05,0.381519563,7.48277e-05,675,14
"CK46336","Seymour River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_1.3","CK-14",46336,"CK","Chinook","29K","STh","GStr",8,3.53846153846154,0.119202922022118,13,0,-0.0563101040723657,-0.0543743210756473,0.00620632391810925,-0.0543743210756473,-0.0543743210756473,"Fraser","Chinook","ChinookStream",0,2.837659936,39.241167,0,0.443727253,0.727795127,1.069924972,10.11081013,18.18775237,0,258,0
"CK46366","Eagle River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_1.3","CK-14",46366,"CK","Chinook","29K","STh","GStr",8,4,0.731058578630005,17,0,-0.0289356535550086,-0.0289356535550087,-0.0289356535550091,-0.0289356535550087,-0.0289356535550087,"Fraser","Chinook","ChinookStream",0,0.031245531,0.727604072,0,6.41608e-06,0.012329073,0,1.17541e-05,0.381519563,7.48277e-05,675,14
"CK46407","Salmon River (Salmon Arm) Chinook Run 1","SOUTH THOMPSON_SU_1.3","CK-14",46407,"CK","Chinook","29K","STh","GStr",6,1.3,0.982013790037908,21,0,-0.0362799850243123,-0.0288636352215337,-0.0312454270144326,-0.0288636352215337,-0.0339987243013687,"Fraser","Chinook","ChinookStream",0,4.459937075,24.81908553,0.438390879,0.070894043,2.507499342,2.07178331,7.895387358,13.48500809,1.632910106,76,2
"CK46437","Lower Shuswap River (Salmon Arm) Chinook Run 1","SHUSWAP RIVER_SU_0.3","CK-15",46437,"CK","Chinook","29K","STh","GStr",7,2.1,0.952574126822433,37,1,0.0200748664873787,0.0204477588389348,0.020762557191027,0.011524081391148,-0.0425943187428391,"Fraser","Chinook","ChinookOcean",0,2.518059228,9.186494473,0.488006335,0.225498355,2.634392039,0.185131555,5.386859877,10.16857429,0.641488701,206,10
"CK46447","Middle Shuswap River (Salmon Arm) Chinook Run 1","SHUSWAP RIVER_SU_0.3","CK-15",46447,"CK","Chinook","29K","STh","GStr",7,2.8,0.731058578630005,37,0,-0.00204727745470069,-0.00181397379851493,-0.00505438804199164,-0.0171837912340176,-0.0826674859151617,"Fraser","Chinook","ChinookOcean",0,0,11.4340705,0,0.342047539,1.239131622,0,19.63457139,17.60495815,0.061693849,2,0
"CK46527","Wap Creek (Salmon Arm) Chinook Run 1","SHUSWAP RIVER_SU_0.3","CK-15",46527,"CK","Chinook","29K","STh","GStr",7,4,0.119202922022118,17,0,-0.187694205106022,-0.195923103628304,-0.21207885805732,-0.195923103628304,-0.244238079734907,"Fraser","Chinook","ChinookOcean",0,0,10.00444614,0,0.37055517,1.387553412,1.180453338,14.5075473,7.848078339,0.500771189,4,0
"CK46548","Bessette Creek (Salmon Arm) Chinook Run 1","SOUTH THOMPSON-BESSETTE CREEK_SU_1.2","CK-16",46548,"CK","Chinook","29K","STh","GStr",6,3.9,0.731058578630005,21,1,-0.131079711310106,-0.129870365663594,-0.120435878738258,-0.129870365663594,-0.128447269731454,"Fraser","Chinook","ChinookStream",0,2.061897521,16.89668783,0.204849698,0.175635065,3.3065777,0.20930179,14.27130309,13.82429369,0.536238923,91,16
"CK46568","Duteau Creek (Salmon Arm) Chinook Run 1","SOUTH THOMPSON-BESSETTE CREEK_SU_1.2","CK-16",46568,"CK","Chinook","29K","STh","GStr",6,3.26315789473684,0.731058578630005,24,1,-0.174497666269195,-0.173457716403182,-0.182950150076409,-0.173457716403182,-0.176203621312704,"Fraser","Chinook","ChinookStream",0,2.061897521,16.89668783,0.204849698,0.175635065,3.3065777,0.20930179,14.27130309,13.82429369,0.536238923,91,16
"CK46578","Harris Creek (Salmon Arm) Chinook Run 1","SOUTH THOMPSON-BESSETTE CREEK_SU_1.2","CK-16",46578,"CK","Chinook","29K","STh","GStr",5,3.21052631578947,0.731058578630005,23,0,-0.0912398727443862,-0.0913590103059332,-0.0924111705930207,-0.0913590103059332,-0.0996379584895282,"Fraser","Chinook","ChinookStream",0,0,6.116763174,0,0.372336518,0.833238412,0.098943862,14.52779515,12.20649491,1.295547077,0,0
"CK46588","North Thompson River (Clearwater) Chinook Run 1","NORTH THOMPSON_SU_1.3","CK-19",46588,"CK","Chinook","29J","NTh","GStr",8,4.21428571428571,0.119202922022118,27,0,-0.0370064390279727,-0.0364646798672971,-0.0718859052586912,-0.0364646798672971,-0.162510236335579,"Fraser","Chinook","ChinookStream",8.834650013,14.26902347,23.79621283,0.364278547,0.03895268,2.785210381,0.073392131,7.66154045,18.57166125,0.588416327,35,0
"CK46598","Louis Creek (Clearwater) Chinook Run 1","LOWER THOMPSON_SP_1.2","CK-17",46598,"CK","Chinook","29J","NTh","GStr",6,3.15,0.119202922022118,25,0,-0.0936847776478981,-0.0885375870622609,-0.0732818795322478,-0.0885375870622609,-0.0726586802838175,"Fraser","Chinook","ChinookStream",4.654000248,0.135076692,46.2778615,0.022771923,0.016592277,2.652457361,0.44053422,29.19553328,25.99788814,5.71640617,50,4
"CK46608","Barriere River (Clearwater) Chinook Run 1","NORTH THOMPSON_SU_1.3","CK-19",46608,"CK","Chinook","29J","NTh","GStr",8,4,0.731058578630005,20,0,-0.0507642945384537,-0.0507642945384538,-0.0507642945384511,-0.0507642945384538,-0.0507642945384538,"Fraser","Chinook","ChinookStream",2.877452666,3.749574377,99.46551235,0.610979413,0,4.162039811,0.848257797,40.39170383,43.16850012,36.20979372,26,2
"CK46648","Lemieux Creek (Clearwater) Chinook Run 1","NORTH THOMPSON_SU_1.3","CK-19",46648,"CK","Chinook","29J","NTh","GStr",8,3.95,0.880797077977882,21,0,-0.118499305731443,-0.122117256461277,-0.101921896299865,-0.122117256461277,-0.0883153772941674,"Fraser","Chinook","ChinookStream",7.959252572,0.39257692,37.50572171,0.552031522,0.235656758,2.830492615,0.296009642,27.03583827,18.35365266,3.298605397,37,0
"CK46678","Mann Creek (Clearwater) Chinook Run 1","NORTH THOMPSON_SU_1.3","CK-19",46678,"CK","Chinook","29J","NTh","GStr",5,5.9,0.119202922022118,22,0,-0.048118113772191,-0.048118113772191,-0.0443658807136829,-0.00635061068285292,-0.109324232279914,"Fraser","Chinook","ChinookStream",0.292983743,0.047136709,26.6394745,0.028499707,0.028884004,2.760017065,0.336393761,33.00412662,27.13065456,6.595911879,3,0
"CK46688","Clearwater River (Clearwater) Chinook Run 1","NORTH THOMPSON_SU_1.3","CK-19",46688,"CK","Chinook","29J","NTh","GStr",8,4,0.731058578630005,23,0,-0.0759684032657131,-0.0759684032657132,-0.0759684032657164,-0.0759684032657132,-0.0758670926933043,"Fraser","Chinook","ChinookStream",0.075659683,0.955385259,8.543538766,0.044765614,0.121215399,2.261965744,0.094824741,10.53567612,14.6289402,6.406428045,5,0
